latitude,longitude,count
40.827,-73.898,23.0
40.827,-73.914,4.0
40.827,-73.844,2.0
40.827,-73.86,4.0
40.827,-73.89,6.0
40.827,-73.903,8.0
40.827,-73.947,4.0
40.827,-73.892,2.0
40.827,-73.919,3.0
40.827,-73.926,7.0
40.827,-73.851,2.0
40.827,-73.927,2.0
40.827,-73.883,4.0
40.827,-73.824,4.0
40.827,-73.852,5.0
40.827,-73.825,3.0
40.827,-73.858,4.0
40.827,-73.818,3.0
40.827,-73.945,5.0
40.827,-73.831,2.0
40.827,-73.853,4.0
40.827,-73.819,2.0
40.827,-73.847,1.0
40.577,-73.976,97.0
40.577,-73.965,14.0
40.577,-73.995,16.0
40.577,-73.991,14.0
40.577,-74.0,8.0
40.577,-74.001,50.0
40.577,-73.99,27.0
40.577,-73.985,9.0
40.577,-73.962,11.0
40.577,-73.971,1.0
40.577,-74.003,6.0
40.577,-73.957,2.0
40.577,-73.984,18.0
40.577,-74.13,1.0
40.577,-74.11,1.0
40.577,-74.113,1.0
40.577,-73.96,15.0
40.577,-73.845,1.0
40.577,-73.982,15.0
40.577,-74.118,1.0
40.577,-74.004,1.0
40.577,-73.972,6.0
40.577,-73.963,10.0
40.577,-73.952,1.0
40.577,-73.973,2.0
40.577,-74.002,3.0
40.577,-74.097,2.0
40.577,-74.01,3.0
40.577,-74.111,3.0
40.577,-73.954,3.0
40.577,-74.006,2.0
40.577,-73.986,6.0
40.577,-74.17,7.0
40.577,-73.968,13.0
40.577,-74.104,2.0
40.577,-73.983,5.0
40.577,-73.966,5.0
40.577,-74.164,3.0
40.577,-74.112,2.0
40.577,-73.961,4.0
40.577,-73.988,1.0
40.577,-74.139,1.0
40.577,-73.842,3.0
40.577,-73.953,2.0
40.577,-74.161,1.0
40.577,-74.109,1.0
40.577,-73.998,1.0
40.577,-73.999,3.0
40.577,-73.992,1.0
40.577,-74.103,1.0
40.577,-74.012,1.0
40.577,-73.959,2.0
40.577,-74.007,2.0
40.577,-73.996,1.0
40.577,-73.951,1.0
40.577,-73.955,1.0
40.577,-74.141,1.0
40.577,-73.964,1.0
40.577,-74.159,2.0
40.577,-74.114,2.0
40.577,-73.989,1.0
40.577,-73.993,1.0
40.577,-74.117,1.0
40.577,-74.158,1.0
40.717,-73.766,2.0
40.717,-74.001,5.0
40.717,-73.812,8.0
40.717,-73.997,21.0
40.717,-73.94,12.0
40.717,-73.964,3.0
40.717,-73.989,20.0
40.717,-73.983,11.0
40.717,-73.92,5.0
40.717,-73.793,1.0
40.717,-73.999,21.0
40.717,-73.958,6.0
40.717,-73.939,74.0
40.717,-73.938,20.0
40.717,-73.741,3.0
40.717,-73.993,17.0
40.717,-74.002,8.0
40.717,-73.966,6.0
40.717,-73.982,4.0
40.717,-73.837,4.0
40.717,-73.976,44.0
40.717,-73.835,2.0
40.717,-73.911,3.0
40.717,-73.907,1.0
40.717,-73.942,9.0
40.717,-74.008,6.0
40.717,-74.004,3.0
40.717,-73.98,34.0
40.717,-73.963,3.0
40.717,-74.0,9.0
40.717,-73.768,1.0
40.717,-73.749,4.0
40.717,-73.742,9.0
40.717,-74.015,3.0
40.717,-73.937,1.0
40.717,-73.795,2.0
40.717,-74.016,6.0
40.717,-73.955,3.0
40.717,-73.752,1.0
40.717,-73.962,6.0
40.717,-73.803,18.0
40.717,-73.984,40.0
40.717,-73.902,6.0
40.717,-73.873,3.0
40.717,-73.903,3.0
40.717,-73.794,3.0
40.717,-74.012,28.0
40.717,-73.825,1.0
40.717,-73.961,11.0
40.717,-73.99,21.0
40.717,-73.965,5.0
40.717,-73.9,5.0
40.717,-73.791,1.0
40.717,-73.951,3.0
40.717,-74.01,5.0
40.717,-73.994,1.0
40.717,-73.96,9.0
40.717,-73.956,4.0
40.717,-73.908,3.0
40.717,-73.985,21.0
40.717,-73.763,1.0
40.717,-73.805,1.0
40.717,-73.944,3.0
40.717,-73.991,9.0
40.717,-73.84,1.0
40.717,-74.014,6.0
40.717,-73.901,1.0
40.717,-73.945,2.0
40.717,-73.745,3.0
40.717,-73.992,10.0
40.717,-73.95,5.0
40.717,-73.986,1.0
40.717,-73.946,4.0
40.717,-73.893,2.0
40.717,-73.996,18.0
40.717,-73.978,27.0
40.717,-74.005,10.0
40.717,-73.998,2.0
40.717,-73.819,10.0
40.717,-73.779,1.0
40.717,-73.941,1.0
40.717,-73.988,1.0
40.717,-73.832,4.0
40.717,-73.809,2.0
40.717,-73.876,2.0
40.717,-73.786,1.0
40.717,-74.013,3.0
40.717,-73.857,1.0
40.717,-73.815,2.0
40.717,-73.74,3.0
40.717,-73.801,1.0
40.717,-73.802,2.0
40.717,-74.011,3.0
40.717,-74.009,2.0
40.717,-73.774,1.0
40.717,-73.949,3.0
40.717,-73.855,1.0
40.717,-73.739,3.0
40.717,-73.943,1.0
40.717,-73.817,1.0
40.717,-73.936,5.0
40.717,-73.856,2.0
40.717,-73.959,3.0
40.717,-73.981,4.0
40.717,-73.957,2.0
40.717,-73.761,2.0
40.717,-73.806,2.0
40.717,-73.883,2.0
40.717,-73.872,4.0
40.717,-73.757,5.0
40.717,-73.743,1.0
40.717,-73.751,1.0
40.717,-73.762,2.0
40.717,-73.882,2.0
40.717,-73.765,1.0
40.717,-73.884,1.0
40.717,-73.954,2.0
40.717,-73.952,3.0
40.717,-73.881,1.0
40.717,-73.995,3.0
40.717,-73.906,1.0
40.717,-73.842,1.0
40.717,-73.788,4.0
40.717,-73.746,1.0
40.717,-73.738,2.0
40.717,-73.787,2.0
40.717,-73.953,1.0
40.717,-73.792,1.0
40.717,-74.007,1.0
40.717,-73.922,1.0
40.717,-73.797,2.0
40.717,-73.987,1.0
40.717,-73.889,1.0
40.717,-73.905,1.0
40.717,-73.781,1.0
40.717,-73.874,1.0
40.717,-73.847,1.0
40.717,-73.753,1.0
40.717,-73.836,1.0
40.717,-73.814,2.0
40.717,-73.854,1.0
40.717,-73.772,1.0
40.667,-73.955,15.0
40.667,-73.957,4.0
40.667,-73.93,4.0
40.667,-73.96,16.0
40.667,-73.894,16.0
40.667,-73.736,7.0
40.667,-73.878,10.0
40.667,-73.798,4.0
40.667,-73.852,4.0
40.667,-73.906,10.0
40.667,-73.9,20.0
40.667,-73.903,19.0
40.667,-73.925,7.0
40.667,-73.975,5.0
40.667,-73.934,2.0
40.667,-73.805,3.0
40.667,-73.772,2.0
40.667,-73.996,22.0
40.667,-73.89,4.0
40.667,-73.91,3.0
40.667,-73.924,14.0
40.667,-73.897,45.0
40.667,-73.804,6.0
40.667,-73.883,16.0
40.667,-73.995,4.0
40.667,-73.933,21.0
40.667,-73.896,19.0
40.667,-73.827,7.0
40.667,-73.889,2.0
40.667,-73.986,5.0
40.667,-73.898,23.0
40.667,-73.869,1.0
40.667,-73.938,12.0
40.667,-73.892,26.0
40.667,-73.937,2.0
40.667,-73.909,34.0
40.667,-73.867,23.0
40.667,-73.931,26.0
40.667,-73.941,4.0
40.667,-73.87,9.0
40.667,-73.77,3.0
40.667,-73.956,9.0
40.667,-73.962,7.0
40.667,-73.756,5.0
40.667,-73.735,2.0
40.667,-73.851,7.0
40.667,-73.982,14.0
40.667,-73.871,35.0
40.667,-73.745,1.0
40.667,-73.754,3.0
40.667,-73.876,7.0
40.667,-73.954,7.0
40.667,-73.988,10.0
40.667,-73.908,25.0
40.667,-73.922,15.0
40.667,-73.872,19.0
40.667,-73.778,19.0
40.667,-73.813,2.0
40.667,-73.99,2.0
40.667,-73.935,10.0
40.667,-73.882,9.0
40.667,-73.895,15.0
40.667,-73.947,5.0
40.667,-73.899,4.0
40.667,-73.94,5.0
40.667,-73.81,6.0
40.667,-73.918,9.0
40.667,-73.767,5.0
40.667,-73.951,4.0
40.667,-73.789,2.0
40.667,-73.911,6.0
40.667,-73.816,2.0
40.667,-73.987,6.0
40.667,-73.783,8.0
40.667,-73.873,11.0
40.667,-73.923,15.0
40.667,-73.875,7.0
40.667,-73.874,7.0
40.667,-73.948,4.0
40.667,-73.879,14.0
40.667,-73.983,4.0
40.667,-73.835,6.0
40.667,-73.793,2.0
40.667,-73.887,3.0
40.667,-73.885,3.0
40.667,-73.737,6.0
40.667,-73.862,1.0
40.667,-73.751,2.0
40.667,-73.919,6.0
40.667,-73.886,3.0
40.667,-73.921,7.0
40.667,-73.849,2.0
40.667,-73.981,5.0
40.667,-73.958,1.0
40.667,-73.993,4.0
40.667,-73.977,2.0
40.667,-73.868,3.0
40.667,-73.944,5.0
40.667,-73.828,3.0
40.667,-73.917,6.0
40.667,-73.952,7.0
40.667,-73.824,1.0
40.667,-73.884,4.0
40.667,-73.819,1.0
40.667,-73.914,3.0
40.667,-73.785,1.0
40.667,-73.797,2.0
40.667,-73.82,2.0
40.667,-73.891,4.0
40.667,-73.881,5.0
40.667,-73.989,6.0
40.667,-73.741,3.0
40.667,-73.762,3.0
40.667,-73.968,2.0
40.667,-73.786,2.0
40.667,-73.978,5.0
40.667,-73.73,1.0
40.667,-73.861,1.0
40.667,-73.888,1.0
40.667,-73.893,3.0
40.667,-73.755,1.0
40.667,-73.949,6.0
40.667,-73.763,1.0
40.667,-73.757,3.0
40.667,-73.928,1.0
40.667,-73.929,2.0
40.667,-73.774,2.0
40.667,-73.959,2.0
40.667,-73.854,2.0
40.667,-73.992,1.0
40.667,-73.729,1.0
40.667,-73.856,3.0
40.667,-73.814,1.0
40.667,-73.747,2.0
40.667,-73.858,1.0
40.667,-73.771,1.0
40.667,-73.818,1.0
40.667,-73.817,1.0
40.667,-73.733,1.0
40.667,-73.985,2.0
40.667,-73.765,1.0
40.667,-73.912,1.0
40.667,-73.779,1.0
40.667,-73.76,1.0
40.667,-73.942,1.0
40.667,-73.913,1.0
40.667,-73.752,1.0
40.667,-73.961,1.0
40.667,-73.796,2.0
40.826,-73.888,14.0
40.826,-73.926,7.0
40.826,-73.953,4.0
40.826,-73.921,61.0
40.826,-73.927,6.0
40.826,-73.896,5.0
40.826,-73.855,14.0
40.826,-73.906,46.0
40.826,-73.848,9.0
40.826,-73.825,4.0
40.826,-73.857,23.0
40.826,-73.923,16.0
40.826,-73.919,26.0
40.826,-73.949,40.0
40.826,-73.948,17.0
40.826,-73.905,17.0
40.826,-73.92,42.0
40.826,-73.947,23.0
40.826,-73.889,16.0
40.826,-73.939,17.0
40.826,-73.899,17.0
40.826,-73.902,25.0
40.826,-73.894,8.0
40.826,-73.907,4.0
40.826,-73.941,12.0
40.826,-73.914,3.0
40.826,-73.821,16.0
40.826,-73.879,7.0
40.826,-73.834,2.0
40.826,-73.951,17.0
40.826,-73.881,4.0
40.826,-73.878,12.0
40.826,-73.815,3.0
40.826,-73.877,11.0
40.826,-73.861,3.0
40.826,-73.862,9.0
40.826,-73.823,4.0
40.826,-73.897,7.0
40.826,-73.91,16.0
40.826,-73.863,15.0
40.826,-73.892,5.0
40.826,-73.898,9.0
40.826,-73.937,14.0
40.826,-73.945,6.0
40.826,-73.901,3.0
40.826,-73.946,15.0
40.826,-73.89,12.0
40.826,-73.944,13.0
40.826,-73.84,2.0
40.826,-73.86,8.0
40.826,-73.918,20.0
40.826,-73.895,12.0
40.826,-73.871,10.0
40.826,-73.876,5.0
40.826,-73.915,15.0
40.826,-73.875,3.0
40.826,-73.912,14.0
40.826,-73.887,8.0
40.826,-73.94,28.0
40.826,-73.85,5.0
40.826,-73.917,15.0
40.826,-73.9,6.0
40.826,-73.95,17.0
40.826,-73.909,8.0
40.826,-73.908,13.0
40.826,-73.952,10.0
40.826,-73.886,3.0
40.826,-73.822,3.0
40.826,-73.858,1.0
40.826,-73.872,1.0
40.826,-73.847,1.0
40.826,-73.916,3.0
40.826,-73.943,11.0
40.826,-73.938,2.0
40.826,-73.819,1.0
40.826,-73.929,4.0
40.826,-73.925,3.0
40.826,-73.851,10.0
40.826,-73.936,9.0
40.826,-73.88,1.0
40.826,-73.826,1.0
40.826,-73.911,1.0
40.826,-73.865,1.0
40.826,-73.891,1.0
40.826,-73.827,1.0
40.826,-73.82,1.0
40.826,-73.922,2.0
40.826,-73.853,1.0
40.774,-73.982,100.0
40.774,-73.985,14.0
40.774,-73.931,11.0
40.774,-73.958,3.0
40.774,-73.989,20.0
40.774,-73.956,11.0
40.774,-73.933,15.0
40.774,-73.908,3.0
40.774,-73.936,41.0
40.774,-73.846,10.0
40.774,-73.945,6.0
40.774,-73.96,13.0
40.774,-73.95,10.0
40.774,-73.932,10.0
40.774,-73.961,21.0
40.774,-73.947,4.0
40.774,-73.953,19.0
40.774,-73.894,1.0
40.774,-73.913,4.0
40.774,-73.984,12.0
40.774,-73.918,2.0
40.774,-73.988,8.0
40.774,-73.955,41.0
40.774,-73.966,1.0
40.774,-73.81,2.0
40.774,-73.981,6.0
40.774,-73.898,17.0
40.774,-73.92,3.0
40.774,-73.946,3.0
40.774,-73.828,3.0
40.774,-73.916,6.0
40.774,-73.847,5.0
40.774,-73.949,3.0
40.774,-73.792,2.0
40.774,-73.823,2.0
40.774,-73.9,3.0
40.774,-73.987,8.0
40.774,-73.927,4.0
40.774,-73.98,1.0
40.774,-73.79,2.0
40.774,-73.959,1.0
40.774,-73.964,2.0
40.774,-73.919,1.0
40.774,-73.845,5.0
40.774,-73.893,1.0
40.774,-73.963,5.0
40.774,-73.817,2.0
40.774,-73.948,1.0
40.774,-73.954,3.0
40.774,-73.797,1.0
40.774,-73.951,4.0
40.774,-73.923,3.0
40.774,-73.84,1.0
40.774,-73.842,1.0
40.774,-73.983,7.0
40.774,-73.965,2.0
40.774,-73.979,1.0
40.774,-73.905,5.0
40.774,-73.903,1.0
40.774,-73.793,1.0
40.774,-73.826,1.0
40.774,-73.957,3.0
40.774,-73.825,1.0
40.774,-73.808,1.0
40.774,-73.924,2.0
40.774,-73.815,1.0
40.774,-73.906,5.0
40.774,-73.813,1.0
40.774,-73.929,2.0
40.774,-73.787,1.0
40.774,-73.917,1.0
40.774,-73.93,1.0
40.774,-73.937,1.0
40.774,-73.776,1.0
40.774,-73.805,1.0
40.804,-73.95,9.0
40.804,-73.955,34.0
40.804,-73.964,2.0
40.804,-73.954,28.0
40.804,-73.937,202.0
40.804,-73.961,6.0
40.804,-73.936,10.0
40.804,-73.969,8.0
40.804,-73.968,18.0
40.804,-73.965,8.0
40.804,-73.967,30.0
40.804,-73.945,7.0
40.804,-73.942,6.0
40.804,-73.946,2.0
40.804,-73.952,24.0
40.804,-73.953,25.0
40.804,-73.957,5.0
40.804,-73.912,7.0
40.804,-73.938,26.0
40.804,-73.948,8.0
40.804,-73.921,1.0
40.804,-73.906,3.0
40.804,-73.96,8.0
40.804,-73.934,1.0
40.804,-73.933,3.0
40.804,-73.916,11.0
40.804,-73.949,4.0
40.804,-73.958,9.0
40.804,-73.956,7.0
40.804,-73.915,5.0
40.804,-73.966,10.0
40.804,-73.935,7.0
40.804,-73.94,12.0
40.804,-73.92,3.0
40.804,-73.91,19.0
40.804,-73.941,2.0
40.804,-73.922,2.0
40.804,-73.939,15.0
40.804,-73.947,2.0
40.804,-73.914,2.0
40.804,-73.913,2.0
40.804,-73.963,2.0
40.804,-73.878,1.0
40.804,-73.919,2.0
40.804,-73.907,1.0
40.591,-73.94,34.0
40.591,-73.937,18.0
40.591,-73.786,22.0
40.591,-74.072,2.0
40.591,-73.974,9.0
40.591,-73.984,14.0
40.591,-73.796,10.0
40.591,-74.166,3.0
40.591,-73.954,1.0
40.591,-74.161,4.0
40.591,-73.962,5.0
40.591,-73.79,5.0
40.591,-73.97,4.0
40.591,-73.801,2.0
40.591,-73.976,2.0
40.591,-73.983,18.0
40.591,-73.805,2.0
40.591,-73.982,11.0
40.591,-73.978,16.0
40.591,-74.19,1.0
40.591,-73.803,2.0
40.591,-73.971,11.0
40.591,-73.802,3.0
40.591,-74.101,5.0
40.591,-73.96,3.0
40.591,-74.075,2.0
40.591,-73.789,1.0
40.591,-74.159,1.0
40.591,-74.192,3.0
40.591,-74.095,2.0
40.591,-73.95,6.0
40.591,-73.963,2.0
40.591,-74.088,5.0
40.591,-73.992,5.0
40.591,-73.956,4.0
40.591,-73.969,4.0
40.591,-73.927,1.0
40.591,-73.975,9.0
40.591,-73.951,2.0
40.591,-73.944,5.0
40.591,-73.949,2.0
40.591,-73.81,5.0
40.591,-73.812,1.0
40.591,-73.987,3.0
40.591,-73.968,2.0
40.591,-73.967,2.0
40.591,-74.155,3.0
40.591,-73.964,2.0
40.591,-74.078,2.0
40.591,-73.99,2.0
40.591,-74.154,1.0
40.591,-73.961,3.0
40.591,-73.986,1.0
40.591,-73.955,1.0
40.591,-73.965,2.0
40.591,-73.925,2.0
40.591,-73.981,1.0
40.591,-73.953,2.0
40.591,-73.948,1.0
40.591,-73.993,1.0
40.591,-74.098,3.0
40.591,-73.943,1.0
40.591,-73.807,2.0
40.591,-73.991,1.0
40.591,-74.158,1.0
40.591,-73.939,1.0
40.591,-74.153,2.0
40.591,-73.985,1.0
40.591,-73.791,1.0
40.591,-73.946,1.0
40.591,-73.977,1.0
40.591,-73.994,1.0
40.591,-74.084,1.0
40.591,-73.973,1.0
40.627,-73.941,7.0
40.627,-74.166,4.0
40.627,-74.163,38.0
40.627,-74.129,3.0
40.627,-73.93,4.0
40.627,-74.161,3.0
40.627,-73.921,8.0
40.627,-74.011,2.0
40.627,-73.901,8.0
40.627,-73.913,4.0
40.627,-73.957,7.0
40.627,-73.966,2.0
40.627,-73.92,3.0
40.627,-73.922,6.0
40.627,-74.122,1.0
40.627,-74.076,17.0
40.627,-73.942,8.0
40.627,-74.149,1.0
40.627,-73.939,5.0
40.627,-74.084,1.0
40.627,-74.003,4.0
40.627,-74.127,3.0
40.627,-73.953,1.0
40.627,-73.932,1.0
40.627,-73.923,5.0
40.627,-73.995,6.0
40.627,-73.926,2.0
40.627,-73.935,5.0
40.627,-74.165,5.0
40.627,-74.082,8.0
40.627,-74.078,7.0
40.627,-74.03,1.0
40.627,-74.081,2.0
40.627,-73.971,2.0
40.627,-74.025,7.0
40.627,-74.077,10.0
40.627,-74.007,3.0
40.627,-74.014,2.0
40.627,-74.024,3.0
40.627,-74.04,12.0
40.627,-74.002,1.0
40.627,-73.999,2.0
40.627,-73.9,2.0
40.627,-73.99,2.0
40.627,-74.074,9.0
40.627,-74.015,3.0
40.627,-74.142,7.0
40.627,-73.936,5.0
40.627,-73.974,4.0
40.627,-74.031,1.0
40.627,-74.103,1.0
40.627,-74.104,1.0
40.627,-73.918,3.0
40.627,-73.928,2.0
40.627,-74.117,1.0
40.627,-73.976,6.0
40.627,-74.079,1.0
40.627,-73.937,1.0
40.627,-73.925,9.0
40.627,-74.019,6.0
40.627,-73.916,5.0
40.627,-73.963,1.0
40.627,-74.029,1.0
40.627,-73.983,2.0
40.627,-74.101,1.0
40.627,-74.022,8.0
40.627,-74.075,5.0
40.627,-74.125,2.0
40.627,-74.124,1.0
40.627,-73.943,3.0
40.627,-73.959,1.0
40.627,-73.964,1.0
40.627,-73.944,4.0
40.627,-74.144,1.0
40.627,-74.005,2.0
40.627,-73.94,1.0
40.627,-74.034,1.0
40.627,-74.123,3.0
40.627,-74.004,4.0
40.627,-73.934,3.0
40.627,-73.927,1.0
40.627,-74.083,2.0
40.627,-73.945,1.0
40.627,-74.02,1.0
40.627,-73.955,3.0
40.627,-74.021,1.0
40.627,-73.997,2.0
40.627,-74.147,1.0
40.627,-74.158,2.0
40.627,-73.956,5.0
40.627,-73.984,1.0
40.627,-74.167,7.0
40.627,-74.112,1.0
40.627,-73.978,3.0
40.627,-73.924,2.0
40.627,-74.16,1.0
40.627,-73.993,1.0
40.627,-74.13,1.0
40.627,-74.148,2.0
40.627,-73.912,3.0
40.627,-73.973,2.0
40.627,-74.131,1.0
40.627,-73.981,1.0
40.627,-74.18,3.0
40.627,-74.157,3.0
40.627,-74.0,1.0
40.627,-73.991,1.0
40.627,-74.037,1.0
40.627,-73.967,1.0
40.627,-73.947,2.0
40.627,-74.027,2.0
40.627,-74.041,1.0
40.627,-74.137,1.0
40.627,-73.929,1.0
40.627,-73.931,1.0
40.627,-73.938,1.0
40.627,-73.982,2.0
40.627,-74.109,1.0
40.627,-74.119,1.0
40.627,-74.128,1.0
40.627,-74.141,1.0
40.627,-74.001,1.0
40.627,-73.902,1.0
40.627,-74.036,1.0
40.627,-73.954,1.0
40.627,-74.152,1.0
40.627,-74.12,1.0
40.739,-73.85,3.0
40.739,-73.921,6.0
40.739,-73.806,1.0
40.739,-73.983,16.0
40.739,-73.991,51.0
40.739,-73.877,3.0
40.739,-74.009,9.0
40.739,-73.984,22.0
40.739,-73.763,3.0
40.739,-74.005,15.0
40.739,-73.75,1.0
40.739,-73.987,7.0
40.739,-74.0,39.0
40.739,-73.985,10.0
40.739,-73.989,5.0
40.739,-73.863,1.0
40.739,-73.9,1.0
40.739,-73.999,29.0
40.739,-73.758,5.0
40.739,-73.873,2.0
40.739,-74.001,55.0
40.739,-73.922,11.0
40.739,-73.713,4.0
40.739,-73.705,1.0
40.739,-73.78,2.0
40.739,-73.986,5.0
40.739,-73.856,5.0
40.739,-73.99,11.0
40.739,-73.848,7.0
40.739,-73.866,4.0
40.739,-73.782,2.0
40.739,-73.992,6.0
40.739,-73.734,7.0
40.739,-73.924,2.0
40.739,-74.006,8.0
40.739,-73.888,5.0
40.739,-73.858,8.0
40.739,-73.789,1.0
40.739,-73.807,1.0
40.739,-74.003,14.0
40.739,-73.816,3.0
40.739,-73.98,11.0
40.739,-73.889,2.0
40.739,-73.904,2.0
40.739,-73.988,11.0
40.739,-73.996,11.0
40.739,-73.994,10.0
40.739,-73.802,1.0
40.739,-73.724,1.0
40.739,-73.92,2.0
40.739,-73.754,3.0
40.739,-73.849,2.0
40.739,-73.997,6.0
40.739,-73.905,4.0
40.739,-73.929,5.0
40.739,-73.998,13.0
40.739,-73.892,2.0
40.739,-73.796,4.0
40.739,-73.81,2.0
40.739,-73.86,16.0
40.739,-73.854,1.0
40.739,-74.004,4.0
40.739,-74.01,2.0
40.739,-73.788,4.0
40.739,-73.779,1.0
40.739,-73.978,6.0
40.739,-73.918,2.0
40.739,-73.885,5.0
40.739,-73.818,1.0
40.739,-73.898,1.0
40.739,-73.895,1.0
40.739,-73.878,6.0
40.739,-73.785,3.0
40.739,-74.007,8.0
40.739,-73.993,8.0
40.739,-73.977,2.0
40.739,-73.982,8.0
40.739,-73.943,2.0
40.739,-73.852,3.0
40.739,-73.794,5.0
40.739,-73.887,3.0
40.739,-73.786,3.0
40.739,-73.875,2.0
40.739,-73.919,4.0
40.739,-73.896,2.0
40.739,-73.853,5.0
40.739,-73.979,1.0
40.739,-73.791,1.0
40.739,-73.925,4.0
40.739,-73.883,1.0
40.739,-73.869,1.0
40.739,-73.906,3.0
40.739,-73.891,2.0
40.739,-73.757,1.0
40.739,-73.862,2.0
40.739,-73.937,2.0
40.739,-73.803,1.0
40.739,-73.82,1.0
40.739,-73.797,1.0
40.739,-73.899,1.0
40.739,-73.855,2.0
40.739,-73.799,2.0
40.739,-73.827,3.0
40.739,-73.927,3.0
40.739,-73.723,1.0
40.739,-73.865,1.0
40.739,-73.764,1.0
40.739,-73.926,2.0
40.739,-73.941,1.0
40.739,-73.717,1.0
40.739,-73.755,1.0
40.739,-73.808,2.0
40.739,-73.944,2.0
40.739,-73.784,2.0
40.739,-73.881,1.0
40.739,-73.867,2.0
40.739,-73.851,2.0
40.739,-73.935,1.0
40.739,-73.79,1.0
40.739,-73.706,1.0
40.739,-73.933,1.0
40.739,-73.87,1.0
40.739,-73.823,1.0
40.739,-74.008,2.0
40.739,-73.871,2.0
40.739,-73.868,1.0
40.739,-73.88,1.0
40.739,-73.923,1.0
40.739,-73.928,2.0
40.739,-73.828,1.0
40.739,-73.917,1.0
40.739,-73.908,1.0
40.739,-73.897,1.0
40.739,-73.879,1.0
40.739,-73.801,1.0
40.739,-73.809,1.0
40.739,-73.864,1.0
40.686,-73.964,7.0
40.686,-73.96,7.0
40.686,-73.774,3.0
40.686,-73.921,2.0
40.686,-73.955,9.0
40.686,-73.781,3.0
40.686,-73.939,10.0
40.686,-73.828,9.0
40.686,-73.956,2.0
40.686,-73.836,7.0
40.686,-73.951,16.0
40.686,-73.991,17.0
40.686,-73.949,25.0
40.686,-73.822,11.0
40.686,-73.94,11.0
40.686,-73.93,6.0
40.686,-73.827,6.0
40.686,-73.937,8.0
40.686,-73.839,6.0
40.686,-73.987,6.0
40.686,-73.868,7.0
40.686,-73.993,2.0
40.686,-73.825,10.0
40.686,-73.916,33.0
40.686,-73.846,3.0
40.686,-73.824,17.0
40.686,-73.853,5.0
40.686,-73.798,1.0
40.686,-73.878,7.0
40.686,-73.879,2.0
40.686,-73.979,7.0
40.686,-73.98,17.0
40.686,-73.978,18.0
40.686,-73.982,21.0
40.686,-73.789,4.0
40.686,-73.87,5.0
40.686,-73.875,8.0
40.686,-73.966,1.0
40.686,-73.869,9.0
40.686,-73.983,2.0
40.686,-73.919,6.0
40.686,-73.922,6.0
40.686,-73.882,1.0
40.686,-73.881,3.0
40.686,-73.829,3.0
40.686,-73.794,18.0
40.686,-73.936,10.0
40.686,-73.826,5.0
40.686,-73.946,5.0
40.686,-73.915,21.0
40.686,-73.957,3.0
40.686,-73.791,3.0
40.686,-73.918,12.0
40.686,-73.799,5.0
40.686,-73.953,1.0
40.686,-73.914,6.0
40.686,-73.782,1.0
40.686,-73.917,14.0
40.686,-73.833,2.0
40.686,-73.785,1.0
40.686,-73.985,2.0
40.686,-73.943,12.0
40.686,-73.808,3.0
40.686,-74.001,5.0
40.686,-73.931,3.0
40.686,-73.811,2.0
40.686,-73.842,3.0
40.686,-73.963,4.0
40.686,-73.984,3.0
40.686,-73.821,2.0
40.686,-73.927,4.0
40.686,-73.933,7.0
40.686,-73.989,4.0
40.686,-73.814,9.0
40.686,-73.765,4.0
40.686,-73.81,1.0
40.686,-73.971,6.0
40.686,-73.861,1.0
40.686,-73.99,1.0
40.686,-73.873,1.0
40.686,-74.0,3.0
40.686,-73.759,3.0
40.686,-73.974,16.0
40.686,-73.864,5.0
40.686,-73.863,2.0
40.686,-73.788,1.0
40.686,-73.865,12.0
40.686,-73.849,3.0
40.686,-73.944,4.0
40.686,-73.784,24.0
40.686,-73.958,3.0
40.686,-73.732,2.0
40.686,-73.969,3.0
40.686,-73.795,3.0
40.686,-73.731,2.0
40.686,-73.913,13.0
40.686,-73.858,5.0
40.686,-73.855,3.0
40.686,-73.773,1.0
40.686,-73.8,3.0
40.686,-73.823,1.0
40.686,-73.872,3.0
40.686,-73.954,4.0
40.686,-73.813,3.0
40.686,-73.91,2.0
40.686,-73.965,3.0
40.686,-73.82,10.0
40.686,-73.85,3.0
40.686,-73.97,4.0
40.686,-73.973,5.0
40.686,-73.844,3.0
40.686,-73.802,3.0
40.686,-73.906,1.0
40.686,-73.977,2.0
40.686,-73.877,4.0
40.686,-73.775,2.0
40.686,-74.002,3.0
40.686,-73.912,4.0
40.686,-73.925,7.0
40.686,-73.831,2.0
40.686,-74.003,1.0
40.686,-73.905,1.0
40.686,-73.981,1.0
40.686,-73.857,3.0
40.686,-73.934,9.0
40.686,-73.911,1.0
40.686,-73.768,5.0
40.686,-73.779,1.0
40.686,-73.787,3.0
40.686,-73.778,3.0
40.686,-73.862,3.0
40.686,-73.86,3.0
40.686,-73.923,7.0
40.686,-73.999,3.0
40.686,-73.852,2.0
40.686,-73.728,1.0
40.686,-73.841,1.0
40.686,-73.796,2.0
40.686,-73.75,1.0
40.686,-73.972,3.0
40.686,-73.83,1.0
40.686,-73.867,2.0
40.686,-73.766,4.0
40.686,-73.908,6.0
40.686,-73.947,2.0
40.686,-73.754,1.0
40.686,-73.733,1.0
40.686,-73.848,2.0
40.686,-73.767,2.0
40.686,-73.84,4.0
40.686,-73.819,1.0
40.686,-73.792,3.0
